0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
1.2006515,0.41734642,0.17084438,-0.005643308,1.8276377,1.178306,0.1674355,1.9757969,1.8059685,1.8989727,0.07621664,-0.008800209,0.6859435,0.38704526,-1.208179,0.35238355,-0.121653974,1.2262614,1.3509552,1.4440829,-0.11928189,2.1970916,0.44731534,2.8625603,0.86171746,-1.0216385,0.31920558,-1.2761605,2.4279695,-2.1907725,-0.3044139,-0.16333336,0.54941344,-0.5696454,-0.296488,-1.1118941,-0.22709863,-1.4535706,-0.62924993,0.26705205,-0.8138879,0.45131192,-2.2402031,1.4372164,0.48239088,0.7251211,-0.27813333,1.1183234,-1.3868427,-1.5266073,-0.8385768,-2.0162563,0.9212215,-1.7595792,1.253558,-1.2392509,2.3723097,-2.5715656,-1.457962,-1.3081214,-1.0171281,-2.1595192,-0.33614358,-1.4761181,-1.2430811,-0.18876934,1.8607444,0.027717322,1.6805718,0.85706794,0.56881773,1.3706152,-0.5391628,-0.6019501,-2.0451293,-2.1900644,-0.74370545,-1.050128,-2.0096855,-1.1414636,-1.0610173,-0.64579296,-0.10755134,-0.083952814,1.1285596,-0.24342416,-0.68355024,-0.7401436,-0.25131422,-0.38956568,-1.6049174,0.805683,0.5414057,0.22525674,-0.16461289,0.21660009,-0.38237864,-0.30383924,0.5730857,0.99213815,0.5641347,1.0742452,-1.9323368,0.50743127,1.0057296,2.2708812,0.8648264,-1.4173111,-0.12509477,-0.36611864,-0.5307824,-0.09412929,0.44087568,1.3793863,1.7305841,1.3691438,-0.55698836,0.30158603,1.1847291,-1.0066744,0.90547985,0.5052299,2.1314588,1.4576162,0.070840955,0.37528327,0.8535619,0.6119294,0.6151479,1.8551414,0.27321875,1.6279159,0.4947433,2.2318945,1.2550738,-0.73673314,-0.057191968,0.22709808,-0.80573094,-1.3550712,0.31694937,-1.1849543,0.98613954,0.2514962,1.5889547,-0.25366384,1.356958,-0.8889016,-0.09742713,-0.805344,-0.23598452,-0.832437,0.5005723,0.06806582,0.022635162,-2.325253,0.6332173,-0.75241214,0.81603426,-0.24985927,2.5041232,2.5916138,0.7011378,0.7010389,2.4651842,1.5564772,-1.2867767,2.0493217,-0.5340089,0.9086239,0.15850273,0.52909064,-1.6497426,-0.5238959,-1.9826524,0.22114854,-1.6329205,0.85602045,-1.1495459,0.89714205,-1.0669687,1.0078878,-0.6007819,2.093254,0.19332254,0.53146684,0.367731,1.1580147,0.45754445,1.2065032,-1.6577022,0.80577236,-0.13193691,1.2266995,0.85090834,-0.4255731,1.9426932,0.52866447,2.0147157,1.1054313
1.3614836,1.2330722,0.5333911,1.1405889,3.04457,0.13130933,-0.40339544,1.0085921,-1.8542396,1.2200587,-2.5267026,-0.41636312,-1.5470003,-0.34894517,-1.0673982,0.05938953,-0.56586254,2.313288,-0.018919587,2.36483,-0.3591336,-1.9304043,-0.2604201,-3.065648,1.6646503,-2.324822,1.5040497,-1.6425564,-0.84708256,-1.2647741,-1.8395135,-0.33700937,-1.3833137,-0.20559788,-1.1203172,-0.25812486,-1.035083,1.3809152,-0.46913427,2.0306778,-1.193563,0.23673725,-0.6044935,0.76180196,-0.6756562,1.6928632,0.59772706,0.44268298,1.0155307,0.10345912,1.1947632,-0.4700419,1.1649662,0.67295104,0.3247736,1.662196,0.5476066,1.0942088,-0.6183516,-0.2591313,0.5806755,-0.5595892,1.2266153,-1.2327948,1.3812227,1.1278312,1.4502633,-0.69238394,0.7119174,-1.3568311,0.9971234,-1.0055002,3.0402198,-0.40304917,0.4791319,-0.9948988,0.84515625,0.6927613,1.7036912,0.35896397,0.30738634,0.08324623,0.51147056,-0.47641128,0.97853386,-1.3114307,1.5460701,-0.6020645,0.16069096,0.08306566,1.149453,0.22394705,2.0224876,0.5129828,1.3678687,0.5754565,2.1934097,1.1797142,2.2784216,1.6597974,0.16320688,-1.0931844,0.33355474,-1.330451,0.9623022,-2.2443523,2.4813676,-1.3837708,-1.8255299,-2.3031373,-1.120778,-1.1721632,-0.7682565,-1.2278154,0.37208694,0.38533562,2.0044928,0.20290408,1.9785595,0.75408477,-0.9138517,2.025189,-0.49269694,1.6401076,-0.6524632,-1.6334815,0.798957,-0.2346186,2.2558103,-0.022442251,0.95138353,0.64875376,2.1384766,-0.048572004,-0.8395997,1.0380443,-0.84209263,2.1259923,0.7057867,0.53946376,1.9342967,-1.0114276,1.9475539,1.7237679,1.0524714,-0.92640424,0.69609857,0.29057825,1.2492194,2.0432296,1.0393685,0.8853059,-0.05471611,-0.69239795,0.4559585,0.47022185,0.38511837,1.1592886,0.86465,0.48708612,0.8500946,1.2099447,2.3249764,-0.17755485,-0.08264077,0.76719886,-0.18313652,0.79345644,-0.32802406,1.1809205,0.6792675,0.7109643,-0.59229326,-0.6218888,-0.124980316,0.1997157,-0.28300142,0.9474301,-0.39553428,0.48125777,0.57458687,-0.2590462,-0.4121362,-0.45935935,0.16910765,-1.0578513,1.3280474,0.42930782,2.962212,0.9206034,0.6457749,0.20136291,1.2986271,2.02359,1.6089438,-0.024425387,-0.052425027,1.1475661,-0.5254347,1.5977335
1.3884978,0.50126064,2.4056814,2.8899672,0.53473383,-0.22926632,-0.42608577,0.46529472,1.1920319,-2.2639415,1.6141577,0.39334315,2.1186447,2.361582,1.570002,0.63427293,1.3459351,-0.46527743,1.2618599,-2.9891622,-0.64272976,0.32730967,1.0483438,-0.6687041,0.2928691,0.21358472,2.2114875,-1.0078484,0.74537444,-0.18063986,1.415901,1.0350072,2.323488,1.7225096,0.4880718,-0.35443497,0.86774623,0.26208878,2.0708487,1.2355051,-0.38074976,-0.5604644,-1.6037897,0.44635546,-1.0417697,-0.3670624,-0.8436736,0.0018616393,-0.46627614,-0.6340876,0.6856282,-1.1396492,2.2693691,0.26090962,-0.15313646,1.8876818,0.8818865,-0.93266296,1.6997919,-2.2710953,1.968822,1.4413269,-0.34235233,0.6712784,0.10930539,2.82146,0.42164785,1.4481797,0.7656723,0.6076113,0.09198767,1.6872193,1.7266866,-0.049197495,0.28919482,-0.48956344,1.9319166,0.11506036,-0.15080309,0.07177925,1.792982,-2.207306,1.1909645,0.070902705,2.4901485,1.5067534,2.0959752,3.1826773,1.3693937,-0.984023,-0.35448503,-0.28817788,-0.8125652,-0.44257644,-0.39002347,0.5213829,0.6386105,-0.8987467,1.5701833,1.5887604,2.3543813,1.6658827,0.41472378,-0.016444981,-0.009720564,0.4275712,-0.038924634,0.5084694,0.03267324,0.80008554,1.188359,0.8014021,0.80786705,0.7348379,0.19027883,1.1875194,0.24293959,2.1597023,1.4337326,-0.55399567,1.6768501,-0.5925665,2.3270888,1.177078,0.95965874,1.0140054,-0.48688322,0.8790208,0.5480406,0.15769345,2.7659383,1.1076596,-0.054460645,1.1201465,1.494048,1.4194275,0.9339252,1.4964263,-1.8191205,-0.23913467,-0.23728001,0.2192919,1.497044,-0.21277836,0.64445084,-0.33063594,0.7757102,-0.5079215,0.057112098,0.21468438,1.0099063,0.78477526,0.890404,0.71313393,0.3243159,0.5742928,-0.0032228827,1.7204045,0.96471775,-0.13473296,-0.308128,2.1801467,1.5079008,-1.802681,1.5402397,-1.9527651,0.6373282,-0.34425586,1.1973419,-0.8852046,2.0015862,-0.3249211,1.6194144,-0.22190167,0.5320562,-0.4220268,1.164038,-0.95111966,1.8058699,-0.52764046,-0.1935277,0.6437454,-1.1427637,1.1846098,-0.94325936,1.4036009,-0.64995134,-0.024137437,-0.51678,0.3714167,0.35715503,1.5035466,-0.48133373,3.5809271,0.91702765,-0.2745058,1.3092711,0.95666105,-0.09347671,-0.16073334
1.2657263,0.17378277,-0.38519382,1.584637,-1.4028108,0.023023307,-1.9017992,0.3882666,-2.127027,-1.2906661,-0.9459858,0.6101637,-0.9663358,0.7139929,0.9372654,0.20895988,1.7977265,0.84442586,0.18779108,0.98715603,0.2940115,3.1868947,0.28426167,0.054753244,0.16548693,0.5891408,2.638746,0.7886948,0.2745289,0.07700604,0.72857255,1.4266388,-0.182881,0.5376508,0.98587424,0.6119923,0.43825412,0.3240515,-0.022690594,-0.4835831,0.16668476,-0.15413755,0.8978597,-0.02369541,2.4210114,-0.471495,1.5608287,0.7799872,0.11918044,2.0480542,0.5384393,0.6717936,-0.009636879,-0.27185404,-0.9473357,0.33617195,-2.7034514,0.2503695,0.045995653,-1.501662,2.245295,-0.5343739,0.32378042,0.062123746,0.39028326,1.096973,1.7423358,-0.031686485,1.0513971,0.3807016,1.1103848,-1.3757118,0.9013177,-0.5759536,-1.0726736,0.68145716,-1.8034542,0.34034026,-1.6551667,-1.121923,0.30131787,-0.72581786,-0.9646443,-1.4816364,0.28724897,-0.30978525,-0.32169223,-1.2136328,-1.567019,0.35569382,-0.1299901,-0.2870291,0.7508929,0.10018965,0.93270457,0.64221776,0.9071244,2.2342749,0.5436261,-0.93633664,1.6185759,0.69689554,-1.0185508,1.531862,-1.6703849,0.4455549,-0.08555704,0.18097001,-1.2107699,-1.7041363,0.9007822,-1.6627302,1.5743345,-1.7663041,-1.0926881,-0.9258988,-0.48429278,-1.1375422,-0.25473493,-0.7678143,1.0089034,-0.7999867,1.5852349,-0.8943603,0.7403588,-1.0053072,1.4659001,0.7541292,0.26740336,1.4071071,0.36763912,0.908849,1.6171851,1.6918756,1.8492215,1.6684589,1.5826976,1.7637105,3.0038793,2.0299413,1.9668462,-0.5543418,-0.43456924,-0.6527332,-0.05090411,-0.32504803,-0.06901212,0.37328097,2.0560849,1.2985944,0.40108618,-0.9211887,-0.14392883,-0.72445345,0.50197506,-0.11812952,0.97871244,-0.13346039,0.27987444,-0.012903035,-0.20472366,0.06141442,-0.111670785,0.25124696,0.9050303,0.025818378,2.4338856,0.6482644,0.61162305,0.7904341,1.23176,0.5824245,2.6111565,1.5904974,-0.62660056,1.4234476,0.57768404,1.6585112,0.56990653,0.6391034,0.16170657,1.6949818,0.3068934,0.45379984,0.9266289,1.5090106,0.48948863,-1.4892974,0.75824577,0.2604798,2.4823453,1.1369013,0.4753775,1.1204011,1.8001897,-0.098664284,0.5062947,0.4800331,1.221127,0.15004778
0.78068256,0.8799359,2.77278,-0.31961048,0.046832666,1.7695837,-0.47994414,1.5170889,1.3324971,1.5506841,1.3727906,1.9244249,1.7134035,2.0999398,0.5612521,-0.72894984,2.5034022,0.15112981,-0.9783831,2.1602383,-0.8042789,0.34094173,0.008716971,-0.7102918,0.45954973,0.026638955,0.80695707,2.6350477,2.61415,0.4602664,-1.6875105,-0.5043975,-2.6692536,0.002182439,0.83605415,1.1899608,1.7612138,-0.254627,2.5443916,0.86375564,0.919155,1.4386253,-1.0673604,1.3641183,-0.48929572,-0.3616109,-0.7564882,1.1815751,-1.8746016,1.1877748,1.2695823,1.1458498,4.2689686,1.0221759,-0.58490604,1.9028037,-0.18943207,1.247607,0.5427654,0.2222578,0.41800702,-0.5717432,0.6325224,-0.0810325,0.63127804,-0.811816,1.485084,1.1349678,0.05680567,2.558762,-0.9386325,-0.65714914,-1.2212629,0.15623686,0.47463995,0.6216041,-0.45043594,3.4628391,-0.30198216,-1.3084593,-0.825386,-0.79007053,0.61213905,-1.0309085,1.1413842,-0.5544636,0.90363604,-1.6454337,0.9123401,-2.4309433,0.5110254,1.4237001,0.7750778,1.1538595,1.4504113,2.37972,3.4035463,0.27474743,0.044572353,1.007236,-0.6155719,0.3907997,-0.38504842,1.2252665,0.044681646,1.570406,-0.40094388,1.7401837,2.1153812,0.133111,0.31314963,0.9509131,0.43175083,0.5702028,-1.5622294,1.8208563,-1.0008168,-0.3302768,-1.3835686,0.36293527,-1.2326777,1.3033018,0.21838653,-0.56688684,-0.3338708,-0.96049,0.74224705,-1.6056263,-0.26306462,-3.5137682,-1.496676,0.2841651,-3.1843119,0.3460205,-0.6342347,-0.17974466,-0.6096826,-0.052078016,-0.7241576,1.2524601,-0.16995418,1.8397593,0.6791651,1.3485608,-1.0197673,1.2213606,-1.3991531,1.9347091,-0.074199915,0.29936638,2.7939072,-1.1352248,-0.1229568,0.44296205,-0.55736196,-0.42667896,0.04834503,-1.6826692,0.35783654,-1.3997476,1.4715028,0.94919443,0.26607132,3.1137433,0.11077848,0.4908061,0.27209488,0.52890587,1.8726354,-0.36047566,0.86525327,-0.072858535,0.71303046,-0.9941189,-0.06292105,-0.16070873,0.47302368,-0.2815054,0.33653295,-0.92879546,0.10926595,-0.11887482,0.03189501,-0.24453606,-1.0264368,0.34242916,-0.5147953,0.99526334,0.19215433,1.0802388,0.39685357,-0.2804581,0.8706423,-0.41286173,-0.9024402,0.10167057,-2.6578116,-0.49649903,-0.65735126,0.7126271
1.2460958,1.2413443,2.6227896,2.114976,-0.71025246,1.3953192,-2.241786,-0.14416313,0.4340878,-0.072967425,0.8164647,0.28937715,1.7397126,0.408771,2.408853,1.9275172,3.1064904,0.43433568,0.17174566,0.5448133,-1.4762167,1.3637116,-2.473795,0.9242395,-0.16419059,-2.259315,0.49000788,-0.10941774,-0.1666907,1.47183,1.728886,-0.61877716,0.72795224,1.1105769,-0.29938787,1.1975067,0.77452433,0.15601438,-0.0020397305,0.44967186,1.487358,-0.2989779,1.2768961,-0.7559688,0.97475725,0.13765934,1.2578808,-0.2254866,2.0292017,0.7405241,1.8129745,0.0052978396,-0.3570966,0.3044182,0.5080569,0.16957718,2.967933,1.7307849,-1.6954583,1.0192494,-1.1667683,-0.254659,0.668609,-0.83307093,0.56843317,0.12326044,0.8415066,-0.53856593,1.0445446,0.30508304,0.98740965,0.5355683,2.2447376,0.29891613,0.55796367,1.1827095,0.3801009,0.7639291,0.31301218,2.0268624,1.6228402,-1.0639737,2.2673423,-1.9094268,-0.2542558,-1.3999698,-0.31100476,-2.057525,-0.6557619,-0.7885193,0.46945938,0.20497683,2.29796,0.8090421,0.33539414,1.9121157,0.051427662,-0.22649956,-0.489506,0.7768303,0.3999958,0.95460004,-0.055912673,1.5008074,-0.050673082,0.16549283,-0.5443109,-0.6437825,-0.4895453,-0.2683906,-1.5015943,-0.9276889,0.323605,-2.6786866,1.2149994,-0.8490164,-0.005491793,0.4625255,-0.28876513,0.3643165,-1.0076699,0.9819772,-0.08345169,2.5431776,-0.8753357,5.6680292e-05,-0.3699122,-0.20269033,2.3552756,-0.44718572,0.72038025,0.29969776,1.7172437,0.48068374,3.6347768,2.006456,-0.30118096,-0.23147899,1.676691,-1.033881,2.5493088,-0.5502658,0.1726158,1.2531966,1.9316415,1.5128865,2.6021821,-0.01148659,-1.2064055,0.083473265,-0.64609647,0.90626156,1.8098156,0.13211554,-0.57481766,0.6295553,0.6378293,1.9723998,0.83485216,0.6734619,2.361448,1.7042308,-0.18381667,-0.74167234,0.76533747,-1.5431743,1.1628736,1.7612927,1.4755051,1.4907846,0.349545,0.46851674,0.94983304,1.2775244,0.97471875,1.0477446,0.7387753,2.4933722,1.2173128,0.36340445,1.9707217,-0.12213457,0.14722437,-0.7779092,0.1518155,-1.0917379,0.027065665,-2.324317,-0.6352448,1.2287707,0.21203855,2.8214254,1.2752901,1.1379489,-0.79125196,-0.7263958,-0.35425323,-0.8950404,0.548196,-1.7460976
0.5069469,0.88241816,1.2187525,0.71867096,-0.90497994,-0.088342726,-0.2074664,0.019044131,-0.10562213,-0.7427852,-0.7269548,1.0623707,0.71330434,0.39683998,0.04049176,0.06495595,-0.35228276,0.779167,-0.48003423,2.8449953,-0.016501889,0.8581723,0.45832247,-0.24039644,2.7909722,0.44170213,0.2797153,-0.36022145,-0.066278875,-1.7759687,-0.335217,-0.6354441,0.6093475,-0.17488785,0.7500408,-0.046556458,0.6027787,-0.7794455,0.47662422,2.4711044,0.66939133,-0.99947226,-0.30627,-0.62409556,-1.5791771,-0.7581867,-2.740268,-0.017726272,0.071410894,0.15949985,-0.6987634,1.2113184,-0.565078,1.8801426,-0.9381478,1.0138102,1.5327575,1.0716552,-0.9925951,0.5851313,-1.7939768,1.0558074,-0.0072234273,0.29629558,-0.32087126,0.5535476,1.4589313,1.390702,-0.20646632,2.5476584,0.8506321,-1.9619082,0.6174659,-1.8380458,1.2685492,-1.9309831,2.5454667,-0.21088558,0.59394073,1.6670672,0.55953103,2.701741,1.303134,-0.23888285,1.7292587,-1.0457308,2.171933,-2.9061396,1.2860149,-0.7828749,-0.9775133,-0.6638651,-1.296293,0.19657457,-1.022626,-1.8456566,-0.9761461,-0.52485335,-1.0920295,-0.0058320463,-1.8859097,2.1399288,-1.2902474,1.6077585,-2.7507763,1.4445903,0.3662673,2.395338,-0.4609875,2.1072102,0.46578366,0.7040848,0.38400218,1.9904443,1.2652266,-1.4372535,0.17557055,0.13211155,1.9933962,0.63590956,2.0381024,2.1019413,0.5989309,1.1135275,-0.14272898,1.2752919,0.37325996,0.7099561,1.7737119,1.2520938,0.31461406,1.25402,-0.6654122,1.0335705,0.37791696,2.1804616,0.09232247,-0.16927186,-0.54996514,0.36426526,0.36810887,-0.3254261,2.0769863,0.5951957,2.1749475,1.8101342,0.6453967,2.494388,0.40682247,0.38638324,0.6130451,2.6508026,1.8450961,0.71668863,0.69017315,-0.88480645,0.8900169,-1.6285682,0.6514945,-1.0307862,2.3852339,0.17511481,1.0080048,-0.11363378,1.9521337,0.15320688,1.8771092,0.24448338,2.1116645,1.3037959,0.7907121,1.1653103,0.7855048,1.1817744,2.0054646,0.74560404,1.6815776,0.26891965,0.32290116,2.3569374,-0.52324116,-0.32818228,-0.4325663,1.4173244,-0.79138166,-0.42035002,-0.22316088,0.2830035,0.28194273,-0.2210694,0.5817446,-0.50220436,0.23842603,-0.7308526,0.5161983,0.034890383,0.77404,2.2787993,2.1024027,-1.3903325
0.8513994,1.2552768,0.948717,1.218329,0.8720625,1.1637617,-0.13898784,1.4863411,1.4428247,1.5934323,1.2447412,0.66043335,-0.3380077,2.2829883,-0.1341224,-0.48930523,0.15750054,0.015345395,0.15357372,0.010899842,0.0447686,1.0614041,1.3969986,1.1032296,1.4206547,0.95975727,-0.11718345,0.8147316,1.4913777,0.58463216,2.0223117,1.0463512,0.6873771,1.5406299,0.85669565,1.5574734,3.611396,0.81614864,-0.49422264,1.4442672,-1.515252,1.9315603,1.0439005,1.8023018,0.5539276,1.0925659,-0.06525481,0.6699175,0.573648,0.55646944,2.0567396,-0.27559912,-0.07195282,0.29533687,1.2907217,0.89674664,1.4545387,2.4084706,2.223657,0.7035706,0.6007767,1.0166678,0.91473293,0.6230631,1.2976882,0.52714074,1.2774277,-0.179578,0.44585386,-2.4050722,0.21247,-0.54638314,0.9550263,0.629844,1.409255,1.8001461,2.8070698,1.6820415,-1.4250436,2.285541,-0.3362218,-0.7988324,-3.1330633,0.30897593,-0.5653558,0.6036667,-0.7934556,1.391975,-0.30453384,1.0225087,-0.8144726,1.9781618,-0.9560449,1.6696002,-1.0247531,1.9521592,0.8450621,0.06626278,1.1435305,1.1272979,-1.2428514,0.9468483,-0.9403541,0.115142584,-1.0504878,1.8116575,-0.38624862,2.0903637,1.3996595,0.38482782,1.07194,0.9973049,-0.68295974,1.8024629,-1.4065193,0.7063269,-0.20470893,0.75244147,-0.28177884,0.7028204,0.41798183,0.4867611,1.142694,1.8730378,2.0256639,1.8051491,0.72521377,1.4921511,1.1423864,0.9893408,2.2822196,0.3703285,-1.044776,4.0949645,0.16265792,-1.3225647,1.4975696,-2.2265024,-0.06487316,-0.2679716,1.1260797,-0.9855248,0.82768536,-2.2888346,1.0443367,-2.2923825,0.46763062,-1.4555627,-1.2300489,-0.71081716,-0.7386419,-0.37945282,-0.73944354,-1.2403203,-0.045725316,-0.81663764,-0.2508297,-1.051513,0.19611832,-0.091315925,0.4903145,0.9908961,-0.5326427,0.9290986,-1.1936002,1.0550991,0.3385387,2.1203666,0.4593975,-0.20291281,1.4470623,0.37467164,1.101712,0.63332653,1.8233728,-1.2754529,0.98658955,-1.2516179,1.3092086,-0.05206138,0.20216656,-1.0572592,0.774841,-1.4250932,-0.9325344,-2.0944014,-0.9190133,-1.0773758,-0.76482165,1.043261,-0.8403822,0.7784668,-0.56503665,0.87454045,-1.5502298,0.790818,-0.8877518,0.066374004,0.38625145,0.6976015
1.3753922,0.5747924,1.8278191,1.0373719,0.5570158,0.23428679,0.54729503,-0.08850485,1.2919539,0.6232839,0.25240344,1.5454409,0.43707383,1.286309,1.5544713,0.71923405,-0.15412992,0.46655288,0.91832614,1.0832522,0.49833694,0.6123775,2.2523332,1.5957298,-1.6287777,1.1036557,-1.7799559,1.8719091,-0.8170378,1.1235855,-2.4869006,0.3979805,-2.1484156,1.108731,-1.5796413,1.3099358,-1.2457618,0.48247686,-0.25173026,0.10770273,0.07614933,0.73705834,0.554557,-0.12446535,1.00622,-0.1625123,-1.586897,1.2145694,-1.9881873,1.1928642,0.869799,-0.7003664,0.36669266,-0.45437905,0.594477,0.75842965,1.2549344,1.4470673,0.96093893,-1.2580436,1.6676117,-0.9734154,0.9256942,-3.019214,0.6938241,0.58164006,0.2770754,1.1969223,1.6382844,2.9237444,0.67119044,-1.0869374,-0.17484146,-0.93998456,1.6093122,1.6869149,0.5900669,2.9841805,0.14412993,0.7996037,0.68804944,1.6674402,0.53014207,0.8594101,-0.06549567,0.6509786,1.3043808,1.1707925,1.0150968,1.1784873,1.8396814,0.8767973,1.6381787,0.54483455,-0.48922372,0.23902377,-1.0901668,0.09182179,-0.66483176,0.16661252,-1.0371387,1.384469,-1.7675011,0.11569917,-0.7224978,0.3949827,0.5444847,1.0009203,-0.3447864,-0.2388714,-1.7902228,0.06205086,-0.9146287,1.3599125,1.8500754,2.1696386,1.0458349,-0.032145023,0.6684386,0.098907515,2.4039857,1.3430327,0.30525076,-0.5080753,0.43354303,0.37501228,0.2248289,1.1730605,0.83344924,2.1211698,1.5400944,0.23611476,0.7266321,1.620733,3.195385,-0.651798,1.3585345,-1.0602604,1.0745587,-2.3677251,-0.26284665,-0.0798893,0.564428,1.1514871,0.89392173,1.0055437,2.2644887,1.0953171,-1.6424134,1.3186631,-2.9739285,-0.3250484,0.07240933,-0.32772887,0.04329121,-0.85289484,1.0222499,1.137592,2.271308,1.5218813,-0.111332476,0.52990085,0.8137851,0.5661135,-0.34962904,3.07937,1.242183,-0.47720268,0.6725273,0.17137074,1.0149596,0.928185,-0.15728706,0.48735145,1.8731096,-0.13305432,2.0403452,-1.4227024,0.2205705,0.18342209,0.14239997,1.124466,-0.9115606,-0.61725414,-1.6678305,1.7509537,-0.38761806,1.2792244,0.96342087,-0.37237316,0.38563436,1.044543,-0.7258933,1.7846518,1.0162225,-0.2425524,-0.25092566,0.4185732,-1.9258735,0.5962752
0.9945613,0.79966176,1.2029839,0.88659453,0.2754892,-1.1122749,1.1589935,-0.65856236,0.8656873,1.0862575,1.967859,-0.27126026,1.1823136,-0.8214692,-0.20185107,0.53314495,-0.97238386,1.4163233,-0.026822984,1.7812672,1.3504725,0.96102345,1.2726593,-0.5199406,0.37868917,0.5864583,0.6812763,2.0605855,0.5038023,0.91326034,-0.6032739,1.0209881,-1.0657427,0.73284256,-1.0762122,1.2533267,-0.21417871,0.45834827,-1.1862655,0.995234,-0.19016486,1.3399923,0.37980455,1.7533413,0.9066943,-0.2500686,0.65683013,0.9846192,0.88459224,-1.5682422,1.351222,0.9338476,0.871207,0.1952334,-0.26971418,0.042013288,-1.0396466,2.1927862,-1.9691875,0.12914568,-0.7839285,-0.90496206,-1.4256572,-1.3354404,-2.0808053,0.03567487,-2.0864036,-1.1766399,-0.7892009,-0.29400146,-1.2544523,1.2683731,-0.23087752,0.5285146,-0.9580964,0.7714747,0.22356957,2.3167815,2.2346313,0.59141934,-0.3873071,1.5886046,0.41000655,1.7037987,0.1304192,1.1579418,0.63600516,1.1976867,0.94537187,-0.8036302,1.4459414,-0.18057156,0.61965305,-1.4628485,1.2510895,-2.1981103,3.0107212,-1.5742412,0.15474948,-0.27691895,0.28427675,-1.4522332,0.06358993,-1.3414092,0.47734296,-2.0872278,0.12703305,0.3403206,-0.24483207,0.08324069,-0.15558165,1.5725809,0.30456895,0.51637673,0.21157023,-0.089303255,0.5140799,-2.363176,-1.0452352,-0.81818664,-0.11760229,-0.61948717,-0.550875,-1.075616,-0.06895739,-2.027742,-1.6216223,-0.3170253,-1.5278516,0.81144696,-1.47047,2.0792444,-1.2713587,1.3979641,-1.1361692,2.0609994,-1.5239122,-0.2573057,0.05445701,-0.6536572,-1.0650039,0.05949202,-2.6579158,-0.62954885,-0.45599693,-1.741029,0.16997091,-0.5671976,-0.0030849874,-0.6769683,1.3218118,0.6644075,1.7867446,1.2228596,0.44554812,0.08861691,-0.359012,-0.22599563,-1.238101,-1.1622571,-0.6922491,0.55088776,-0.64410305,-1.3902748,-0.99583584,-0.43161687,0.6237496,0.5225181,-0.21588099,0.3214686,2.4270408,-0.73284006,2.052876,0.49647713,-0.094435334,1.7316029,0.30311158,0.15400988,-0.16159242,1.2585275,-0.26079017,0.54628396,0.16991624,-0.873103,0.98192203,0.008197784,-0.64369607,0.68631166,1.9117873,0.06919938,1.7069759,0.19590384,0.24872342,0.5088917,0.44657016,1.4048314,-1.0673819,0.9541702,-1.0406814,-0.4153306
